country_name,country_code,discipline,event,team_id,athlete_firstname,athlete_lastname,athlete_birthdate,athlete_age,athlete_sex,athlete_height_cm,athlete_weight_kg,athlete_medal
Hungary,HUN,Canoe Sprint,"Kayak Singles, 200 metres, Women",36,Dóra,Lucz (-Liebscher),1994-09-26,27,Female,171.0,,
Hungary,HUN,Canoe Sprint,"Kayak Singles, 200 metres, Women",37,Anna,Kárász,1991-09-20,30,Female,172.0,,
Hungary,HUN,Canoe Sprint,"Kayak Singles, 500 metres, Women",38,Tamara,Csipes,1989-08-24,32,Female,176.0,78.0,silver
Hungary,HUN,Canoe Sprint,"Kayak Singles, 500 metres, Women",39,Danuta,Kozák,1987-01-11,34,Female,168.0,63.0,
Hungary,HUN,Canoe Sprint,"Kayak Doubles, 500 metres, Women",40,Danuta,Kozák,1987-01-11,34,Female,168.0,63.0,bronze
Hungary,HUN,Canoe Sprint,"Kayak Doubles, 500 metres, Women",40,Dóra,Bodonyi (-Hadvina),1993-11-07,28,Female,180.0,,bronze
Hungary,HUN,Canoe Sprint,"Kayak Doubles, 500 metres, Women",41,Tamara,Csipes,1989-08-24,32,Female,176.0,78.0,
Hungary,HUN,Canoe Sprint,"Kayak Doubles, 500 metres, Women",41,Erika,Medveczky,1988-06-19,33,Female,169.0,,
Hungary,HUN,Canoe Sprint,"Kayak Fours, 500 metres, Women",42,Danuta,Kozák,1987-01-11,34,Female,168.0,63.0,gold
Hungary,HUN,Canoe Sprint,"Kayak Fours, 500 metres, Women",42,Tamara,Csipes,1989-08-24,32,Female,176.0,78.0,gold
Hungary,HUN,Canoe Sprint,"Kayak Fours, 500 metres, Women",42,Anna,Kárász,1991-09-20,30,Female,172.0,,gold
Hungary,HUN,Canoe Sprint,"Kayak Fours, 500 metres, Women",42,Dóra,Bodonyi (-Hadvina),1993-11-07,28,Female,180.0,,gold
Hungary,HUN,Canoe Sprint,"Canadian Singles, 200 metres, Women",43,Virág,Balla,1994-06-26,27,Female,167.0,,
Hungary,HUN,Canoe Sprint,"Canadian Singles, 200 metres, Women",44,Kincső,Takács,1993-09-17,28,Female,167.0,,
Hungary,HUN,Canoe Sprint,"Canadian Doubles, 500 metres, Women",45,Virág,Balla,1994-06-26,27,Female,167.0,,
Hungary,HUN,Canoe Sprint,"Canadian Doubles, 500 metres, Women",45,Kincső,Takács,1993-09-17,28,Female,167.0,,
Hungary,HUN,Cycling Mountain Bike,"Cross-Country, Men",46,András,Parti,1982-09-18,39,Male,174.0,67.0,
Hungary,HUN,Cycling Mountain Bike,"Cross-Country, Women",47,Kata Blanka,Vas,2001-09-03,20,Female,163.0,51.0,
Hungary,HUN,Cycling Road,"Road Race, Individual, Men",48,Attila,Valter,1998-06-12,23,Male,186.0,65.0,
Hungary,HUN,Fencing,"Épée, Individual, Men",49,Gergely,Siklósi,1997-09-04,24,Male,,,silver
Hungary,HUN,Fencing,"Sabre, Individual, Men",50,Áron,Szilágyi,1990-01-14,31,Male,180.0,78.0,gold
Hungary,HUN,Fencing,"Sabre, Individual, Men",51,András,Szatmári,1993-02-03,28,Male,183.0,65.0,
Hungary,HUN,Fencing,"Sabre, Individual, Men",52,Tamás,Decsi,1982-10-15,39,Male,178.0,82.0,
Hungary,HUN,Fencing,"Sabre, Team, Men",53,András,Szatmári,1993-02-03,28,Male,183.0,65.0,bronze
Hungary,HUN,Fencing,"Sabre, Team, Men",53,Áron,Szilágyi,1990-01-14,31,Male,180.0,78.0,bronze
Hungary,HUN,Fencing,"Sabre, Team, Men",53,Tamás,Decsi,1982-10-15,39,Male,178.0,82.0,bronze
Hungary,HUN,Fencing,"Sabre, Team, Men",53,Csanád,Gémesi,1986-11-13,35,Male,,,bronze
Hungary,HUN,Fencing,"Foil, Individual, Women",54,Fanni,Kreiss,1989-04-12,32,Female,,,
Hungary,HUN,Fencing,"Foil, Individual, Women",55,Kata,Kondricz,1998-07-16,23,Female,,,
Hungary,HUN,Fencing,"Foil, Individual, Women",56,Flóra,Pásztor,1998-06-30,23,Female,,,
Hungary,HUN,Fencing,"Foil, Team, Women",57,Fanni,Kreiss,1989-04-12,32,Female,,,
Hungary,HUN,Fencing,"Foil, Team, Women",57,Kata,Kondricz,1998-07-16,23,Female,,,
Hungary,HUN,Fencing,"Foil, Team, Women",57,Flóra,Pásztor,1998-06-30,23,Female,,,
Hungary,HUN,Fencing,"Foil, Team, Women",57,Aida Gabriella,Mohamed,1976-03-12,45,Female,162.0,57.0,
Hungary,HUN,Fencing,"Sabre, Individual, Women",58,Anna,Márton,1995-03-31,26,Female,180.0,70.0,
Hungary,HUN,Fencing,"Sabre, Individual, Women",59,Liza,Pusztai,2001-05-11,20,Female,170.0,57.0,
Hungary,HUN,Fencing,"Sabre, Individual, Women",60,Renáta,Katona,1994-11-17,27,Female,,,
Hungary,HUN,Fencing,"Sabre, Team, Women",61,Anna,Márton,1995-03-31,26,Female,180.0,70.0,
Hungary,HUN,Fencing,"Sabre, Team, Women",61,Liza,Pusztai,2001-05-11,20,Female,170.0,57.0,
Hungary,HUN,Fencing,"Sabre, Team, Women",61,Renáta,Katona,1994-11-17,27,Female,,,
Hungary,HUN,Fencing,"Sabre, Team, Women",61,Sugár Katinka,Battai,2003-04-17,18,Female,,,
Hungary,HUN,Handball,"Handball, Women",62,Szandra,Szöllösi-Zácsik,1990-04-22,31,Female,183.0,70.0,
Hungary,HUN,Handball,"Handball, Women",62,Nadine,Schatzl,1993-11-19,28,Female,173.0,66.0,
Hungary,HUN,Handball,"Handball, Women",62,Zita,Szucsánszki (-Elek),1987-05-22,34,Female,173.0,66.0,
Hungary,HUN,Handball,"Handball, Women",62,Anikó,Kovacsics,1991-08-29,30,Female,170.0,70.0,
Hungary,HUN,Handball,"Handball, Women",62,Melinda,Szikora,1988-11-19,33,Female,,,
Hungary,HUN,Handball,"Handball, Women",62,Anett,Kisfaludy,1990-08-31,31,Female,182.0,80.0,
Hungary,HUN,Handball,"Handball, Women",62,Blanka,Bíró,1994-09-22,27,Female,187.0,85.0,
Hungary,HUN,Handball,"Handball, Women",62,Gréta,Márton,1999-10-03,22,Female,173.0,62.0,
Hungary,HUN,Handball,"Handball, Women",62,Petra,Vámos,2000-09-14,21,Female,175.0,74.0,
Hungary,HUN,Handball,"Handball, Women",62,Katrin Gitta,Klujber,1999-04-21,22,Female,170.0,65.0,
Hungary,HUN,Handball,"Handball, Women",62,Noémi,Háfra,1998-10-05,23,Female,180.0,73.0,
Hungary,HUN,Handball,"Handball, Women",62,Réka,Bordás,1997-08-26,24,Female,184.0,83.0,
Hungary,HUN,Handball,"Handball, Women",62,Kinga,Janurik,1991-11-06,30,Female,176.0,72.0,
Hungary,HUN,Handball,"Handball, Women",62,Viktória,Lukács,1995-10-31,26,Female,169.0,60.0,
Hungary,HUN,Handball,"Handball, Women",62,Fanny,Helembai,1996-12-26,25,Female,178.0,68.0,
Hungary,HUN,Handball,"Handball, Women",62,Zsuzsanna,Tomori,1987-06-18,34,Female,186.0,76.0,
Hungary,HUN,Handball,"Handball, Women",62,Nikoletta,Kiss,1996-07-23,25,Female,182.0,72.0,
Hungary,HUN,Judo,"Half-Middleweight, Men",63,Attila István,Ungvári,1988-10-25,33,Male,,,
Hungary,HUN,Judo,"Middleweight, Men",64,Krisztián,Tóth,1994-05-01,27,Male,174.0,93.0,bronze
Hungary,HUN,Judo,"Half-Heavyweight, Men",65,Miklós,Cirjenics,1990-03-11,31,Male,190.0,104.0,
Hungary,HUN,Judo,"Extra-Lightweight, Women",66,Éva,Csernoviczki,1986-10-16,35,Female,160.0,51.0,
Hungary,HUN,Judo,"Half-Lightweight, Women",67,Réka,Pupp,1996-07-04,25,Female,,,
Hungary,HUN,Judo,"Lightweight, Women",68,Hedvig,Karakas,1990-02-21,31,Female,167.0,61.0,
Hungary,HUN,Judo,"Half-Middleweight, Women",69,Szofi,Özbas,2001-10-19,20,Female,163.0,,
Hungary,HUN,Karate,"Kumite, ≤75 kg, Men",70,Károly Gábor,Hárspataki,1996-02-27,25,Male,,,bronze
Hungary,HUN,Marathon Swimming,"10 kilometres Open Water, Men",71,Kristóf,Rasovszky,1997-03-27,24,Male,190.0,84.0,silver
Hungary,HUN,Marathon Swimming,"10 kilometres Open Water, Women",72,Anna Greta,Olasz,1993-09-19,28,Female,163.0,55.0,
Hungary,HUN,Modern Pentathlon,"Individual, Men",73,Ádám,Marosi,1984-07-26,37,Male,181.0,75.0,
Hungary,HUN,Modern Pentathlon,"Individual, Men",74,Róbert,Kasza,1986-04-05,35,Male,180.0,71.0,
Hungary,HUN,Modern Pentathlon,"Individual, Women",75,Sarolta,Kovács,1991-03-12,30,Female,167.0,58.0,bronze
Hungary,HUN,Modern Pentathlon,"Individual, Women",76,Michelle,Gulyás,2000-10-24,21,Female,,,
Hungary,HUN,Rhythmic Gymnastics,"Individual, Women",77,Fanni,Pigniczki,2000-01-23,21,Female,170.0,49.0,
Hungary,HUN,Rowing,"Single Sculls, Men",78,Bendegúz Pál,Pétervári-Molnár,1993-03-14,28,Male,190.0,95.0,
Hungary,HUN,Sailing,"One Person Dinghy, Men",79,Benjamin,Vadnai,1995-12-30,26,Male,183.0,82.0,
Hungary,HUN,Sailing,"One Person Heavyweight Dinghy, Men",80,Zsombor,Berecz,1986-04-26,35,Male,195.0,95.0,silver
Hungary,HUN,Sailing,"Windsurfer, Women",81,Sára,Cholnoky,1988-11-03,33,Female,165.0,66.0,
Hungary,HUN,Sailing,"One Person Dinghy, Women",82,Mária,Érdi,1998-02-18,23,Female,175.0,65.0,
Hungary,HUN,Shooting,"Air Rifle, 10 metres, Men",83,István,Péni,1997-02-14,24,Male,176.0,64.0,
Hungary,HUN,Shooting,"Air Rifle, 10 metres, Men",84,Zalán Tibor,Pekler,2000-02-08,21,Male,179.0,67.0,
Hungary,HUN,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",85,István,Péni,1997-02-14,24,Male,176.0,64.0,
Hungary,HUN,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Men",86,Zalán Tibor,Pekler,2000-02-08,21,Male,179.0,67.0,
Hungary,HUN,Shooting,"Air Pistol, 10 metres, Women",87,Veronika,Major,1997-03-19,24,Female,166.0,,
Hungary,HUN,Shooting,"Sporting Pistol, 25 metres, Women",88,Veronika,Major,1997-03-19,24,Female,166.0,,
Hungary,HUN,Shooting,"Air Rifle, 10 metres, Women",89,Eszter,Mészáros,2002-06-29,19,Female,167.0,,
Hungary,HUN,Shooting,"Small-Bore Rifle, Three Positions, 50 metres, Women",90,Eszter,Mészáros,2002-06-29,19,Female,167.0,,
Hungary,HUN,Shooting,"Air Rifle, 10 metres, Team, Mixed",91,Eszter,Mészáros,2002-06-29,19,Female,167.0,,
Hungary,HUN,Shooting,"Air Rifle, 10 metres, Team, Mixed",91,István,Péni,1997-02-14,24,Male,176.0,64.0,
Hungary,HUN,Swimming,"50 metres Freestyle, Men",92,Maxim,Lobanovszkij,1996-01-18,25,Male,203.0,,
Hungary,HUN,Swimming,"100 metres Freestyle, Men",93,Nándor,Németh,1999-11-19,22,Male,,,
Hungary,HUN,Swimming,"100 metres Freestyle, Men",94,Szebasztián,Szabó,1996-03-11,25,Male,190.0,93.0,
Hungary,HUN,Swimming,"200 metres Freestyle, Men",95,Nándor,Németh,1999-11-19,22,Male,,,
Hungary,HUN,Swimming,"200 metres Freestyle, Men",96,Dominik,Kozma,1991-04-10,30,Male,193.0,90.0,
Hungary,HUN,Swimming,"400 metres Freestyle, Men",97,Gábor,Zombori,2002-10-08,19,Male,185.0,70.0,
Hungary,HUN,Swimming,"800 metres Freestyle, Men",98,Ákos,Kalmár,2000-01-11,21,Male,185.0,84.0,
Hungary,HUN,Swimming,"1,500 metres Freestyle, Men",99,Gergely,Gyurta,1991-09-12,30,Male,178.0,72.0,
Hungary,HUN,Swimming,"1,500 metres Freestyle, Men",100,Ákos,Kalmár,2000-01-11,21,Male,185.0,84.0,
Hungary,HUN,Swimming,"4 × 100 metres Freestyle Relay, Men",101,Kristóf,Milák,2000-02-20,21,Male,190.0,83.0,
Hungary,HUN,Swimming,"4 × 100 metres Freestyle Relay, Men",101,Szebasztián,Szabó,1996-03-11,25,Male,190.0,93.0,
Hungary,HUN,Swimming,"4 × 100 metres Freestyle Relay, Men",101,Richárd,Bohus,1993-04-09,28,Male,187.0,81.0,
Hungary,HUN,Swimming,"4 × 100 metres Freestyle Relay, Men",101,Nándor,Németh,1999-11-19,22,Male,,,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Men",102,Balázs,Holló,1999-02-10,22,Male,187.0,80.0,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Men",102,Gábor,Zombori,2002-10-08,19,Male,185.0,70.0,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Men",102,Dominik,Kozma,1991-04-10,30,Male,193.0,90.0,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Men",102,Richárd,Márton,1999-10-07,22,Male,,,
Hungary,HUN,Swimming,"100 metres Backstroke, Men",103,Ádám Tamás,Telegdy,1995-11-01,26,Male,194.0,77.0,
Hungary,HUN,Swimming,"100 metres Backstroke, Men",104,Richárd,Bohus,1993-04-09,28,Male,187.0,81.0,
Hungary,HUN,Swimming,"200 metres Backstroke, Men",105,Ádám Tamás,Telegdy,1995-11-01,26,Male,194.0,77.0,
Hungary,HUN,Swimming,"100 metres Butterfly, Men",106,Kristóf,Milák,2000-02-20,21,Male,190.0,83.0,silver
Hungary,HUN,Swimming,"100 metres Butterfly, Men",107,Szebasztián,Szabó,1996-03-11,25,Male,190.0,93.0,
Hungary,HUN,Swimming,"200 metres Butterfly, Men",108,Kristóf,Milák,2000-02-20,21,Male,190.0,83.0,gold
Hungary,HUN,Swimming,"200 metres Butterfly, Men",109,Tamás,Kenderesi,1996-12-13,25,Male,186.0,74.0,
Hungary,HUN,Swimming,"200 metres Individual Medley, Men",110,László,"Cseh, Jr.",1985-12-03,36,Male,188.0,83.0,
Hungary,HUN,Swimming,"200 metres Individual Medley, Men",111,Hubert,Kós,2003-03-28,18,Male,,,
Hungary,HUN,Swimming,"400 metres Individual Medley, Men",112,Dávid,Verrasztó,1988-08-22,33,Male,180.0,78.0,
Hungary,HUN,Swimming,"400 metres Individual Medley, Men",113,Péter,Bernek,1992-04-13,29,Male,193.0,83.0,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Men",114,Richárd,Bohus,1993-04-09,28,Male,187.0,81.0,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Men",114,Tamás,Takács,1998-10-10,23,Male,,,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Men",114,Hubert,Kós,2003-03-28,18,Male,,,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Men",114,Péter,Holoda,1996-01-09,25,Male,196.0,90.0,
Hungary,HUN,Swimming,"400 metres Freestyle, Women",115,Ajna Evelin,Késely,2001-09-10,20,Female,165.0,54.0,
Hungary,HUN,Swimming,"800 metres Freestyle, Women",116,Ajna Evelin,Késely,2001-09-10,20,Female,165.0,54.0,
Hungary,HUN,Swimming,"1,500 metres Freestyle, Women",117,Ajna Evelin,Késely,2001-09-10,20,Female,165.0,54.0,
Hungary,HUN,Swimming,"1,500 metres Freestyle, Women",118,Viktória,Mihályvári-Farkas,2003-11-26,18,Female,,,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Women",119,"Zsuzsanna ""Zsu""",Jakabos,1989-04-03,32,Female,185.0,70.0,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Women",119,Laura,Veres,2005-08-21,16,Female,,,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Women",119,Ajna Evelin,Késely,2001-09-10,20,Female,165.0,54.0,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Women",119,Boglárka,Kapás,1993-04-22,28,Female,168.0,54.0,
Hungary,HUN,Swimming,"4 × 200 metres Freestyle Relay, Women",119,Evelyn,Verrasztó,1989-07-17,32,Female,173.0,62.0,
Hungary,HUN,Swimming,"100 metres Backstroke, Women",120,Katalin,Burián,1995-01-17,26,Female,,,
Hungary,HUN,Swimming,"200 metres Backstroke, Women",121,Katalin,Burián,1995-01-17,26,Female,,,
Hungary,HUN,Swimming,"200 metres Backstroke, Women",122,Katinka,Hosszú,1989-05-03,32,Female,175.0,65.0,
Hungary,HUN,Swimming,"200 metres Breaststroke, Women",123,Eszter Dóra,Békési,2002-01-19,19,Female,,,
Hungary,HUN,Swimming,"100 metres Butterfly, Women",124,Dalma,Sebestyén,1997-01-23,24,Female,176.0,67.0,
Hungary,HUN,Swimming,"200 metres Butterfly, Women",125,Boglárka,Kapás,1993-04-22,28,Female,168.0,54.0,
Hungary,HUN,Swimming,"200 metres Butterfly, Women",126,Katinka,Hosszú,1989-05-03,32,Female,175.0,65.0,
Hungary,HUN,Swimming,"200 metres Individual Medley, Women",127,Katinka,Hosszú,1989-05-03,32,Female,175.0,65.0,
Hungary,HUN,Swimming,"200 metres Individual Medley, Women",128,Dalma,Sebestyén,1997-01-23,24,Female,176.0,67.0,
Hungary,HUN,Swimming,"400 metres Individual Medley, Women",129,Katinka,Hosszú,1989-05-03,32,Female,175.0,65.0,
Hungary,HUN,Swimming,"400 metres Individual Medley, Women",130,Viktória,Mihályvári-Farkas,2003-11-26,18,Female,,,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Mixed",131,Benedek Bendegúz,Kovács,1998-05-18,23,Male,,,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Mixed",131,Petra,Halmai,1997-05-29,24,Female,,,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Mixed",131,Richárd,Márton,1999-10-07,22,Male,,,
Hungary,HUN,Swimming,"4 × 100 metres Medley Relay, Mixed",131,Fanni,Gyurinovics,2001-10-24,20,Female,,,
Hungary,HUN,Table Tennis,"Singles, Men",132,Bence,Majoros,1997-07-28,24,Male,180.0,74.0,
Hungary,HUN,Table Tennis,"Singles, Women",133,Georgina,Póta,1985-01-13,36,Female,173.0,63.0,
Hungary,HUN,Table Tennis,"Singles, Women",134,Dóra Csilla,Madarász,1993-09-03,28,Female,,,
Hungary,HUN,Table Tennis,"Team, Women",135,Mária,Fazekas,1975-08-02,46,Female,167.0,65.0,
Hungary,HUN,Table Tennis,"Team, Women",135,Dóra Csilla,Madarász,1993-09-03,28,Female,,,
Hungary,HUN,Table Tennis,"Team, Women",135,Szandra,Pergel,1988-12-24,33,Female,160.0,54.0,
Hungary,HUN,Table Tennis,"Doubles, Mixed",136,Ádám,Szudi,1996-01-29,25,Male,175.0,,
Hungary,HUN,Table Tennis,"Doubles, Mixed",136,Szandra,Pergel,1988-12-24,33,Female,160.0,54.0,
Hungary,HUN,Taekwondo,"Flyweight, Men",137,Omar Gergely,Salim,2003-04-12,18,Male,,,
Hungary,HUN,Triathlon,"Olympic Distance, Men",138,Bence,Bicsák,1995-10-19,26,Male,,,
Hungary,HUN,Triathlon,"Olympic Distance, Men",139,Tamás,Tóth,1989-05-29,32,Male,175.0,65.0,
Hungary,HUN,Triathlon,"Olympic Distance, Women",140,Zsanett,Bragmayer (Horváth-),1994-03-29,27,Female,,,
Hungary,HUN,Triathlon,"Olympic Distance, Women",141,Zsófia,Kovács,1988-02-07,33,Female,180.0,58.0,
Hungary,HUN,Triathlon,"Relay, Mixed",142,Zsanett,Bragmayer (Horváth-),1994-03-29,27,Female,,,
Hungary,HUN,Triathlon,"Relay, Mixed",142,Bence,Bicsák,1995-10-19,26,Male,,,
Hungary,HUN,Triathlon,"Relay, Mixed",142,Zsófia,Kovács,1988-02-07,33,Female,180.0,58.0,
Hungary,HUN,Triathlon,"Relay, Mixed",142,Tamás,Tóth,1989-05-29,32,Male,175.0,65.0,
Hungary,HUN,Water Polo,"Water Polo, Men",143,Viktor,Nagy,1984-07-24,37,Male,198.0,96.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Dániel,Angyal,1992-03-29,29,Male,203.0,104.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Krisztián Péter,Manhercz,1997-02-06,24,Male,191.0,91.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Gergő,Zalánki,1995-02-26,26,Male,192.0,85.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Márton György,Vámos,1992-06-24,29,Male,202.0,105.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Norbert,Hosnyánszky,1984-03-04,37,Male,196.0,101.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Mátyás,Pásztor,1987-02-20,34,Male,190.0,,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Szilárd,Jansik,1994-04-06,27,Male,193.0,95.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Balázs,Erdélyi,1990-02-16,31,Male,196.0,94.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Dénes Andor,Varga,1987-03-29,34,Male,193.0,96.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Tamás,Mezei,1990-09-14,31,Male,197.0,108.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Balázs,Hárai,1987-04-05,34,Male,202.0,110.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Men",143,Soma,Vogel,1997-07-07,24,Male,198.0,80.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Edina,Gangl,1990-06-25,31,Female,181.0,64.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Dorottya,Szilágyi,1996-11-10,25,Female,181.0,68.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Vanda,Vályi,1999-08-13,22,Female,181.0,65.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Gréta,Gurisatti,1996-05-14,25,Female,176.0,73.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Gabriella,Szűcs,1988-03-07,33,Female,183.0,74.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Rebecca Grace,Parkes,1994-08-16,27,Female,182.0,80.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Anna Krisztina,Illés,1994-02-21,27,Female,180.0,73.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Rita,Keszthelyi (-Nagy),1991-12-10,30,Female,178.0,67.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Dóra,Leimeter,1996-05-08,25,Female,175.0,77.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Anikó,Gyöngyössy,1990-05-21,31,Female,187.0,100.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Nataša,Rybanská,2000-04-10,21,Female,190.0,82.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Krisztina,Garda,1994-07-16,27,Female,170.0,76.0,bronze
Hungary,HUN,Water Polo,"Water Polo, Women",144,Alda Manon,Magyari,2000-10-19,21,Female,,,bronze
Hungary,HUN,Weightlifting,"Super-Heavyweight, Men",145,Péter,Nagy,1986-01-16,35,Male,192.0,160.0,
Hungary,HUN,Wrestling,"Welterweight, Greco-Roman, Men",146,Bálint,Korpási,1987-03-30,34,Male,,,
Hungary,HUN,Wrestling,"Middleweight, Greco-Roman, Men",147,Tamás,Lőrincz,1986-12-20,35,Male,172.0,75.0,gold
Hungary,HUN,Wrestling,"Light-Heavyweight, Greco-Roman, Men",148,Viktor,Lőrincz,1990-04-28,31,Male,178.0,90.0,silver
Hungary,HUN,Wrestling,"Heavyweight, Greco-Roman, Men",149,Alex Gergő,Szőke,2000-03-03,21,Male,,,
Hungary,HUN,Wrestling,"Welterweight, Freestyle, Men",150,Iszmail Timurovics,Muszukajev,1993-01-28,28,Male,163.0,,
Hungary,HUN,Wrestling,"Middleweight, Freestyle, Women",151,Marianna,Sastin,1983-07-10,38,Female,161.0,65.0,
Iceland,ISL,Athletics,"Discus Throw, Men",0,Guðni Valur,Guðnason,1995-10-11,26,Male,199.0,120.0,
Iceland,ISL,Shooting,"Air Pistol, 10 metres, Men",1,Ásgeir,Sigurgeirsson,1985-09-02,36,Male,175.0,60.0,
Iceland,ISL,Swimming,"200 metres Breaststroke, Men",2,Anton Sveinn,McKee,1993-12-18,28,Male,183.0,84.0,
Iceland,ISL,Swimming,"100 metres Freestyle, Women",3,Snæfríður Sól,Jórunnardóttir,2000-10-31,21,Female,,,
Iceland,ISL,Swimming,"200 metres Freestyle, Women",4,Snæfríður Sól,Jórunnardóttir,2000-10-31,21,Female,,,
India,IND,Archery,"Individual, Men",0,Atanu,Das,1992-04-05,29,Male,175.0,79.0,
India,IND,Archery,"Individual, Men",1,Pravin Ramesh,Jadhav,1996-07-06,25,Male,,,
India,IND,Archery,"Individual, Men",2,Tarundeep,Rai,1984-02-22,37,Male,174.0,60.0,
India,IND,Archery,"Team, Men",3,Atanu,Das,1992-04-05,29,Male,175.0,79.0,
India,IND,Archery,"Team, Men",3,Pravin Ramesh,Jadhav,1996-07-06,25,Male,,,
India,IND,Archery,"Team, Men",3,Tarundeep,Rai,1984-02-22,37,Male,174.0,60.0,
India,IND,Archery,"Individual, Women",4,Deepika,Kumari,1994-06-13,27,Female,163.0,61.0,
India,IND,Archery,"Team, Mixed",5,Pravin Ramesh,Jadhav,1996-07-06,25,Male,,,
India,IND,Archery,"Team, Mixed",5,Deepika,Kumari,1994-06-13,27,Female,163.0,61.0,
India,IND,Artistic Gymnastics,"Individual All-Around, Women",6,Pranati,Nayak,1995-04-06,26,Female,,,
India,IND,Artistic Gymnastics,"Floor Exercise, Women",7,Pranati,Nayak,1995-04-06,26,Female,,,
India,IND,Artistic Gymnastics,"Uneven Bars, Women",8,Pranati,Nayak,1995-04-06,26,Female,,,
India,IND,Artistic Gymnastics,"Balance Beam, Women",9,Pranati,Nayak,1995-04-06,26,Female,,,
India,IND,Athletics,"400 metres Hurdles, Men",10,Jabir,Madari Palliyalil,1996-06-08,25,Male,,,
India,IND,Athletics,"3,000 metres Steeplechase, Men",11,Avinash Mukund,Sable,1994-09-13,27,Male,,,
India,IND,Athletics,"4 × 400 metres Relay, Men",12,Naganathan,Pandi,1996-04-23,25,Male,,,
India,IND,Athletics,"4 × 400 metres Relay, Men",12,Mohammad Anas,Yahiya,1994-09-17,27,Male,177.0,69.0,
India,IND,Athletics,"4 × 400 metres Relay, Men",12,Noah Nirmal,Tom,1994-11-13,27,Male,,,
India,IND,Athletics,"4 × 400 metres Relay, Men",12,Soundarajan Arokia,Rajiv,1991-05-22,30,Male,175.0,65.0,
India,IND,Athletics,"4 × 400 metres Relay, Men",12,Amoj,Jacob,1998-05-02,23,Male,,,
India,IND,Athletics,"20 kilometres Race Walk, Men",13,Sandeep,Kumar,1986-05-01,35,Male,,,
India,IND,Athletics,"20 kilometres Race Walk, Men",14,Rohilla,,1996-07-05,25,Male,,,
India,IND,Athletics,"20 kilometres Race Walk, Men",15,Irfan Kolothum,Thodi,1990-02-08,31,Male,170.0,79.0,
India,IND,Athletics,"50 kilometres Race Walk, Men",16,Gurpreet,Singh,1984-07-09,37,Male,,,
India,IND,Athletics,"Long Jump, Men",17,Murali,Sreeshankar,1999-03-27,22,Male,,,
India,IND,Athletics,"Shot Put, Men",18,Tajinderpal,Singh Toor,1994-11-13,27,Male,,,
India,IND,Athletics,"Javelin Throw, Men",19,Neeraj,Chopra,1997-12-24,24,Male,,,gold
India,IND,Athletics,"Javelin Throw, Men",20,Shivpal,Singh,1995-07-06,26,Male,,,
India,IND,Athletics,"100 metres, Women",21,Dutee,Chand,1996-02-03,25,Female,160.0,50.0,
